MMSI
10623037
10623334
10623442
10623506
10623520
10623530
10624595
10625101
10625323
10625324
10625325
10625326
10625327
10625328
10625329
10625331
10625338
10625339
10625490
10625623
10625769
10625773
10625991
10625995
10626090
10626092
10626094
10627528
10627530
10627546
10627547
10627833
10627945
10627974
10628459
10628489
10628911
10628912
10628998
10629219
10629223
10629229
10629272
10629810
10629843
10629945
10640318
10640462
10640634
10641508
10641651
10642411
10642450
10642470
10642570
10642607
10642613
10642668
10642673
10642726
10643844
10643847
10643850
10643851
10643885
10643898
10644412
10644413
10644414
10644415
10644416
10644417
10644419
10644951
10645981
10645987
10645994
10647430
10647432
10647433
10647438
10647442
10647874
10661001
10661236
10661276
10661277
10661278
10661279
10661944
10662130
10662131
10662132
10662133
10662134
10662156
10662157
10662252
10662301
10662302
10662304
10662305
10662306
10662307
10662308
10662309
10662327
10662597
10662602
10662607
10662608
10662609
10663273
10663278
10663319
10663390
10663394
10663491
10663603
10663604
10663607
10663608
10663610
10663611
10663617
10664055
10664087
10664204
10664205
10664206
10664208
10664209
10664210
10664211
10664212
10664214
10664217
10664218
10664219
10664223
10664226
10664381
10664434
10664456
10664595
10664605
10664633
10664727
10664781
10664954
10665049
10665150
10665153
10665231
10665258
10665273
10665296
10665297
10665303
10665315
10665323
10666458
10667857
10667989
10667993
10668121
10668124
10668133
10668140
10668165
10668170
10668271
10668272
10668413
10668414
10668416
10668417
10668419
10668420
10668421
10668424
10668427
10668428
10668453
10668518
10668519
10668520
10668521
10668528
10668531
10668539
10668576
10668581
10668585
10668598
10668600
10668603
10668606
10668608
10668610
10668615
10668616
10668777
10668864
10668915
10668924
10668925
10668926
10668927
10668928
10668929
10668930
10668931
10668932
10668967
10669012
10669085
10669304
10669517
10669518
10669521
10669522
10669523
10669524
10669587
10669697
10669698
10669768
10669769
10670739
10670741
10670829
10670830
10670831
10670832
10670833
10670834
10670836
10670837
10670838
10670839
10670841
10670842
10670843
10670846
10670847
10670848
10670851
10670852
10670853
10670856
10670857
10670858
10670861
10670862
10670863
10671072
10671171
10671172
10671311
10671314
10671317
10671321
10671323
10671326
10671327
10671328
10671331
10671332
10671333
10671336
10671339
10671596
10671611
10671612
10671966
10671975
10671990
10672055
10672194
10672255
10672675
10672888
10673866
10673871
10673877
10673922
10676132
10676229
10676585
10676662
10676940
10677038
10677052
10677131
10677140
10677533
10677534
10677535
10677536
10677541
10677542
10677806
10677817
10677819
10677826
10677898
10677902
10677904
10677949
10677959
10677963
10677964
10677967
10677969
10677975
10677977
10677978
10677997
10678067
10678120
10678145
10678221
10678223
10678225
10678226
10678227
10678228
10678257
10678258
10678259
10678263
10678264
10678275
10678276
10678301
10678302
10678303
10678304
10678427
10678432
10678481
10678482
10678499
10678530
10678534
10678535
10685712
10698816
10706002
10707503
10707968
10781502
10781504
10781505
10781507
10781508
10781509
10781510
10781511
10781515
10781520
10781524
10781525
10781526
10781527
10781528
10781531
10781532
10781534
10781535
10781536
10781539
10781541
10785111
10785120
10785910
10785912
10785913
10785914
10785915
10785916
10785919
10786307
10786313
10786314
10789626
10789629
10789632
10789634
10789635
10789640
10789641
10789642
10789643
10789644
10791938
10826908
10920081
10920089
10976311
10976314
10976502
10976510
11002812
11010198
11046912
11119859
11125053
11135161
11165511
11172604
11172606
11172614
11172616
11179037
11183305
11187503
11200108
11200320
11208701
11210203
11210205
11210206
11210207
11210208
11210209
11210210
11210212
11210213
11211502
11219207
11237804
11237811
11237816
11237817
11284401
11285110
11300909
11300916
11308604
11308605
11308613
11308615
11308616
11308620
11308621
11311806
11573003
11585002
11697832
11758801
11758802
11758806
11758810
11758811
11758812
11758813
11758818
11758819
11758820
11758821
11758822
11758823
11758824
11758826
11758828
11758834
11758837
11758838
12002021
12009010
12053087
12059816
12063251
12088858
12120821
12132003
12132011
12132215
12182515
12207007
12207008
12207009
12207010
12207011
12207013
12207014
12207015
12207016
12220813
12277080
12277082
12339012
12339026
12345002
12345004
12350225
12377031
12515811
12721289
12758199
12780036
12780040
12780046
12780051
12858010
12880027
12981604
12986021
13188101
13188102
13188103
13188105
13330601
13330603
13330605
13330607
13330608
13330609
13330610
13330611
13330613
13330614
13330616
13330617
13330618
13330619
13330633
13330634
13330635
13330637
13330639
13330641
13330642
13330643
13330644
13330645
14010205
14013815
14022805
14040015
14080008
14083015
14218818
14302616
14302618
14690009
14694355
14921004
14923902
15036003
15065021
15123002
15151205
15178003
15178016
15178017
15178018
15178021
15178022
15178024
15187402
15187403
15187404
15201036
15201042
15220031
15220033
15220038
15220804
15299009
15299010
15388803
15555048
15555051
15859671
16004701
16004702
16010003
16010461
16010633
16020967
16020981
16021385
16021430
16021673
16022034
16022571
16023086
16131940
16317440
16336113
16336117
16702612
16711680
16711694
16776447
16805092
16923109
17000506
17002101
17600802
17666210
17680010
17680011
18001218
18015905
18200801
18290010
18666009
18673664
18865723
19000102
19011188
19045028
19200716
19202806
19202827
19202830
19608014
19653032
20005882
20018071
20088666
20099808
20111811
20111818
20111819
20115289
20151503
20155209
20156309
20158313
20159720
20190617
20190619
20208804
20212316
20212347
20218062
20280004
20299608
20319064
20320610
20320624
20326964
20361726
20361727
20388104
20419908
20419910
20419915
20419918
20466324
20466325
20546602
20546607
20546610
20560018
20669803
20793511
20805586
20833717
20833730
20833732
20833734
20850113
20882427
20885967
20886617
21000110
21008375
21008910
21121714
21126008
21146801
21206009
21330001
21330002
21330004
21330010
21330014
21330015
21330016
21330018
21330020
21330023
21330026
21330045
21521716
21521717
21521731
21558254
21690032
21712309
21712310
21712311
21712314
21712315
21780044
21803008
21812305
21812309
21812310
21812314
21812341
21870011
21870016
21870018
21882366
22007167
22083001
22083002
22083003
22083004
22083005
22083006
22083007
22083008
22083009
22083010
22083011
22086040
22090007
22108044
22120830
22179930
22179932
22179933
22179934
22179935
22179936
22179937
22179938
22179939
22180014
22180016
22180018
22180021
22180022
22181116
22181117
22181118
22181121
22181124
22181126
22181129
22221118
22280020
22280021
22515804
22522301
22660007
22721289
22762330
22762331
22762332
22762333
22762334
22762335
22879310
22900101
22962418
22962419
22962420
22962422
22962424
22962425
22962426
23015299
23015896
23015897
23015898
23042999
23046955
23046957
23056267
23063011
23121515
23123453
23141315
23150011
23150013
23152488
23155004
23180003
23180014
23191121
23280011
23280019
23280021
23280022
23310010
23310013
23310016
23352328
23352330
23352331
23352333
23352334
23480111
23546609
23560031
23680019
23960004
24038044
24038047
24038052
24038054
24038056
24038058
24561305
24580010
24604811
24790001
24790060
24790061
24851001
24908803
25046865
25046867
25335728
25461005
25551246
25691003
25990708
26001803
26011357
26011359
26011805
26022864
26022868
26033872
26038656
26038677
26042284
26042612
26042613
26042712
26042860
26042903
26042951
26043781
26043851
26044989
26046274
26046383
26046385
26046386
26046387
26046389
26046516
26046598
26046734
26046761
26046803
26046807
26046808
26046809
26046810
26046819
26046955
26046968
26048206
26048413
26048667
26048682
26063552
26063555
26063556
26063583
26063586
26067151
26068593
26068595
26068596
26068600
26068761
26068765
26078565
26081893
26081900
26081906
26100016
26100181
26100188
26100189
26100195
26100196
26112351
26112352
26112356
26112364
26112366
26112369
26122373
26122375
26152171
26180555
26202631
26202633
26202634
26206902
26211206
26212208
26212702
26213101
26213112
26213296
26215082
26215825
26217808
26218029
26218111
26218115
26218133
26218330
26218925
26218926
26220001
26220002
26220004
26220005
26220810
26221792
26221802
26221806
26226104
26227415
26228005
26228652
26231902
26238317
26240384
26240387
26240392
26240396
26240400
26240419
26254721
26256806
26258910
26258911
26258912
26260059
26260123
26260812
26261226
26261243
26263270
26265606
26265607
26265625
26266706
26266905
26266918
26266919
26266922
26266925
26266928
26266929
26266932
26266935
26266936
26266939
26270120
26279707
26281515
26281522
26281523
26281525
26281526
26281527
26281529
26283703
26286211
26286219
26286220
26286224
26286228
26290906
26290909
26293603
26293702
26296891
26331111
26331611
26332351
26332363
26332364
26332365
26332366
26332429
26336112
26336118
26337921
26350763
26366916
26386919
26386922
26420261
26420269
26420892
26423643
26426228
26427121
26427712
26428619
26428628
26428851
26428852
26428940
26428942
26428943
26428946
26428949
26428954
26429017
26429026
26429041
26429042
26429214
26429258
26429261
26429262
26429269
26429412
26429416
26429420
26429430
26429433
26429434
26429437
26429439
26429440
26429442
26429443
26429444
26429507
26429514
26429517
26429529
26429544
26433342
26435213
26437737
26437842
26437844
26438219
26438220
26438739
26445824
26449855
26451670
26451671
26451672
26452321
26458509
26458511
26458512
26458513
26458533
26460210
26460218
26461914
26462233
26462617
26463613
26463811
26463812
26463813
26463815
26463818
26463821
26463829
26463830
26463831
26463832
26463834
26463835
26463836
26463837
26463838
26465308
26465633
26465736
26465739
26466912
26466913
26466914
26466915
26466916
26466918
26466919
26466921
26466922
26466939
26466941
26466942
26467320
26467325
26467616
26467617
26467628
26467712
26467715
26468018
26468110
26468126
26468129
26468615
26468623
26468627
26468631
26468711
26468721
26468732
26469049
26469212
26469213
26469420
26469610
26469611
26469633
26469643
26469720
26480624
26481426
26482411
26484113
26486817
26486818
26486840
26486843
26486844
26486850
26487414
26489511
26489512
26489513
26489519
26489522
26489525
26489529
26510285
26535384
26535385
26555527
26555530
26561337
26601111
26601146
26601950
26604319
26609001
26609002
26609003
26609004
26609541
26611871
26613195
26632514
26632519
26632524
26635511
26635517
26635519
26635521
26635523
26635527
26677821
26677822
26685725
26685726
26685736
26687613
26687614
26688714
26762330
26762331
26762333
26762334
26762335
26762336
26762338
26762339
26762341
26762342
26762343
26762344
26778333
26782310
26782313
26782314
26782315
26782316
26782317
26782318
26782319
26785658
26839818
26839821
26839824
26870003
26889831
26890725
26921125
26950022
26975310
26975334
26975335
26976109
26976125
26976513
26976514
26978511
26978717
26978739
26978741
26990002
27190904
27191202
27191203
27192305
27192313
27420273
27420276
27560004
27560015
27560018
27560024
27560026
27560027
27600807
27782360
27782361
27782362
27782363
27782364
27782365
27782366
27782367
27782369
28030800
28155810
28155814
28155821
28200550
28580412
28782444
28782445
28792317
28930389
28932106
28980105
28980106
28992400
28992401
28992402
28992403
28992404
29102404
29102406
29102409
29102420
29102421
29102423
29102424
29102427
29102429
29200729
29290066
29380018
29380022
29380029
29560019
29560020
29782303
29782307
29890910
29980210
29981147
29981149
29982455
30000000
30003123
30110504
30156213
30178803
30180712
30190003
30190005
30190007
30190010
30190012
30190016
30190018
30190020
30191002
30191004
30191008
30191011
30191015
30191019
30218124
30315651
30419917
30419929
30419933
30460810
30460812
30460813
30460814
30528403
30579702
30730033
30850228
30850232
31160021
31185801
31257212
31610023
31610024
31610025
31610026
31860023
32010105
32010110
32010117
32010124
32010130
32010138
32010141
32010142
32010163
32010165
32010168
32015285
32015834
32043440
32090001
32090006
32090009
32090012
32090016
32090017
32107616
32467309
32721289
32980002
33120116
33550001
33550002
33550004
33550006
33550008
33550010
33550016
33550019
33550028
33550029
33554420
33612001
33612002
33612005
33612006
33612007
33612008
33612009
33612010
33613004
33613008
33613010
33613021
33613022
33613039
33613065
33613068
33613069
33613086
33816576
34007903
34451113
34451114
34860023
34925813
34925817
34925819
34925821
35680053
36082259
36231528
36255710
36255711
36255713
36255714
36255715
36255717
36255718
36255725
36255726
36255727
36255728
36580035
36886619
36990003
38038001
38038007
38038010
38038011
38038017
38038023
38038045
38061816
38580321
38601028
38638027
38638029
38638030
38638031
38638033
38638039
38650002
38650007
38650022
38650025
38650026
38650027
38650028
38650029
38650032
38650033
38669808
38680128
38860004
38860009
39000992
40050033
40051002
40051010
40051013
40051017
40051018
40051026
40051032
40051035
40090031
40090035
40090045
40090046
40100010
40126811
40211115
40225614
40270004
40270012
40270014
40270026
40270029
40270045
40270046
40299017
40299019
40299020
40360707
40360719
40391039
40405608
40427706
40442915
40458601
40459913
40482905
40482906
40482911
40482915
40482921
40482924
40482926
40482928
40482932
40482937
40482940
40482941
40483816
40490002
40490025
40509910
40518042
40518043
40552608
40560015
40570020
40608012
40630027
40630029
40630045
40650016
40650029
40670006
40720002
40720011
40720012
40720014
40720016
40720018
40720019
40720020
40720029
40720031
40720034
40720035
40720036
40720037
40720040
40720041
40720042
40720049
40721003
40721024
40721039
40721051
40731011
40777782
40810014
40810040
40810041
40810042
40810043
40860018
40860019
40870010
40870015
40870023
40870026
40880024
40950008
41008881
41057369
41057788
41058481
41106093
41152823
41160651
41198004
41198007
41198010
41200008
41201155
41209788
41211501
41211506
41231612
41290008
41290025
41300364
41300365
41360741
41360750
41360753
41360755
41401021
41487752
41487754
41487755
41488737
41488740
41488761
41489653
41489655
41489656
41489657
41489659
41489690
41489692
41489693
41489697
41490003
41539901
41550078
41555972
41609533
41609535
41609536
41609537
41609539
41609540
41650104
41660009
41660012
41660030
41670001
41688502
41688507
41688508
41688510
41688512
41688513
41688514
41688515
41688521
41688524
41695772
42000567
42005517
42013920
42023015
42030108
42042581
42042583
42042584
42045399
42051384
42052045
42052053
42052982
42052986
42052987
42055116
42055269
42055783
42056662
42057681
42096782
42110020
42110033
42110035
42110048
42110140
42121292
42130006
42130497
42141972
42141975
42145141
42151159
42190027
42190028
42190030
42190032
42190041
42220014
42270002
42270003
42270005
42270006
42270007
42270012
42270015
42270019
42270020
42270021
42270023
42270024
42270027
42270029
42270030
42270031
42270032
42270034
42270035
42270036
42270037
42270038
42270039
42270040
42310665
42330020
42330026
42330028
42360004
42360005
42360007
42360008
42360009
42360010
42360014
42360016
42360019
42360028
42360035
42430883
42440035
42440217
42441003
42442003
42442004
42442005
42507126
42517835
42520030
42520031
42520035
42520052
42520054
42539192
42560031
42560801
42560803
42560804
42560805
42560807
42560808
42560809
42560813
42560814
42560816
42560818
42560819
42560820
42580013
42580014
42580015
42580016
42580018
42580019
42580020
42580022
42601104
42611007
42611008
42620022
42684279
42710030
42710041
42710045
42710046
42710048
42710063
42721289
42721883
42770003
42780011
42780014
42780026
42780039
42800014
42800022
42800023
42800033
42907726
42910001
42910002
42910005
42910012
42910017
42910022
42910023
42910025
42910026
42910027
42910028
42910029
42910030
42910031
42910032
42910033
42910034
42910038
42950002
42950013
42950020
42950601
42950608
42950609
42950624
42951915
42951922
42951923
43003614
43003616
43003618
43003619
43020008
43020011
43020015
43021000
43021014
43021015
43021017
43021018
43021019
43021024
43021026
43021027
43021028
43021032
43021038
43021039
43021041
43021042
43021044
43021046
43021048
43021050
43220006
43260010
43330025
43373930
43480023
43485743
43500003
43500004
43500008
43500026
43500029
43500031
43500032
43500035
43500036
43500038
43500039
43500040
43500041
43500043
43500047
43500049
43538005
43558005
43558008
43568001
43568003
43600002
43650007
43682156
43770043
43850003
43850004
43850007
43850008
43850009
43850011
43850012
43850014
43850015
43850017
43850018
43850021
43850027
43930014
43930020
44017011
44111601
44115811
44160040
44160045
44170005
44170007
44170008
44170011
44170013
44170014
44170017
44170018
44170025
44170026
44170027
44170029
44170031
44170032
44170033
44170037
44170038
44170041
44170042
44180001
44180002
44180003
44180004
44180005
44180011
44180012
44180014
44180015
44180016
44180018
44180019
44180020
44180021
44180022
44181807
44210002
44210009
44210011
44210012
44210015
44210016
44210017
44210020
44210021
44210022
44210023
44210024
44210025
44210027
44210029
44210030
44210033
44210037
44210038
44210041
44220098
44291002
44300322
44304880
44390008
44390017
44390018
44390020
44390021
44390022
44390023
44390026
44390027
44390029
44390031
44390032
44390033
44390037
44390060
44390070
44390080
44392019
44392024
44481910
44591167
44600009
44601019
44620001
44620023
44620026
44620037
44620042
44650008
44660005
44660019
44660030
44660106
44660125
44660232
44660235
44660236
44661214
44663009
44690014
44690018
44690042
44690045
44690047
44690048
44690049
44690175
44691103
44691235
44691285
44695504
44695508
44695523
44780001
44780002
44780004
44780005
44780006
44780007
44780008
44780009
44780011
44780012
44780013
44780014
44780016
44780017
44780020
44780021
44780022
44780023
44780025
44780027
44780038
44780044
44780045
44780049
44780053
44780054
44810040
44860008
44860013
44871001
44871021
44871031
44872336
44872417
44872618
44910013
44930025
44930027
44960010
44967306
44980008
44980029
45097912
45160102
45160103
45160104
45160105
45161066
45200044
45250053
45329959
45350109
45350116
45390007
45395795
45398031
45398045
45526275
45580002
45580004
45580005
45580007
45580008
45590014
45591079
45630044
45630045
45630046
45660011
45660012
45670004
45721657
45860008
45880036
45881305
45890034
45890036
45890042
45990002
45990003
45990006
45990022
45990025
45990026
45990028
45990030
45990031
46023803
46060002
46060003
46060012
46060015
46060017
46060018
46060019
46060020
46060022
46060024
46060025
46060026
46060030
46060031
46060032
46060033
46060036
46060039
46060040
46060046
46067804
46067817
46076573
46088889
46140010
46140019
46140023
46160017
46160019
46190027
46190035
46190036
46190065
46190404
46190405
46190406
46190407
46190408
46190409
46190412
46192020
46260014
46260023
46260025
46260026
46270002
46510002
46510007
46510015
46510019
46510020
46510021
46510026
46510051
46560001
46560004
46580012
46582346
46582348
46600016
46600020
46600023
46601118
46607026
46607027
46610004
46610011
46610012
46630003
46630012
46730002
46730003
46730004
46730010
46730042
46730043
46760061
46760062
46760064
46760066
46770001
46770002
46770003
46770004
46770005
46770006
46770017
46780044
46785935
46800002
46800003
46800005
46800006
46800007
46800014
46800020
46800023
46800024
46800025
46800026
46800027
46800029
46800030
46800031
46800032
46800033
46860006
46860009
46860012
46860018
46860023
46860024
46860031
46860032
46870001
46870002
46870003
46870004
46870005
46870025
46870026
46870035
46890003
46890005
46890010
46890011
46890040
46890046
46890047
46890049
46892322
46892323
46892325
46892326
46892328
46892330
46892331
46900013
46900014
46905102
46910061
46920023
46920029
46950012
46950016
46960053
46960055
46960056
46971502
46971503
46971504
46971509
46990013
46990015
46990017
46990018
46990019
46990021
46990025
46990026
46990027
46990038
46990100
46990101
46990102
46990103
46990104
46990105
46990106
46990107
46990108
46990109
47380108
47380109
47770020
47770022
47770023
48020116
48020126
48020130
48020134
48020137
48020138
48020140
48040022
48040027
48050113
48050117
48070014
48170003
48170017
48170018
48180009
48180011
48180014
48180015
48180026
48240006
48240009
48240011
48250011
48250019
48250022
48250024
48250025
48250027
48250032
48250033
48290024
48290028
48290037
48290043
48290047
48310001
48310002
48310003
48310005
48310006
48310007
48310008
48310009
48310010
48310011
48310012
48310013
48310015
48310016
48310017
48310018
48310019
48310020
48310021
48310022
48310029
48330003
48360006
48360018
48360020
48410010
48410012
48410014
48410015
48410017
48410019
48410042
48410101
48410102
48410103
48410104
48410105
48480011
48480012
48480013
48480014
48480015
48480016
48480017
48480018
48480019
48480021
48480023
48480025
48480028
48480029
48480030
48480048
48480066
48480069
48480071
48480073
48480075
48480080
48480082
48510004
48510005
48510007
48510008
48510012
48510014
48510015
48510017
48510018
48510019
48510020
48510021
48510022
48510023
48510025
48510026
48510027
48510028
48510029
48510030
48510031
48510032
48510033
48510034
48510035
48510036
48510037
48510038
48510065
48540002
48540003
48540004
48540005
48540006
48540009
48540010
48540011
48540012
48540013
48540014
48540015
48540017
48540018
48540019
48540020
48540021
48540022
48540023
48540024
48540025
48540026
48540028
48549002
48550001
48550003
48550004
48550013
48550014
48550016
48550017
48550018
48550040
48550041
48550043
48560005
48560007
48560009
48560010
48560012
48560013
48560025
48560039
48580004
48580005
48580006
48580015
48580020
48580031
48580032
48580034
48580035
48580037
48580039
48580040
48580041
48580042
48580043
48580044
48580045
48580046
48580048
48620003
48620004
48620005
48620006
48620009
48620010
48620011
48620012
48620015
48620017
48650001
48650002
48650004
48650005
48650006
48650007
48650008
48650009
48650010
48650012
48650014
48650015
48650017
48650019
48650021
48650023
48650025
48650026
48650027
48650028
48650035
48650224
48659016
48659018
48670105
48670106
48670501
48670505
48672062
48676043
48680006
48680028
48720001
48720002
48720003
48720006
48720008
48720009
48720012
48720013
48720019
48720020
48720046
48725131
48760002
48760003
48760013
48760018
48760028
48760030
48760035
48760038
48760039
48760045
48760046
48790006
48790008
48790009
48790014
48790017
48850001
48860005
48860010
48860017
48860063
48860064
48860065
48860067
48860068
48860069
48890034
48920009
48950001
48950004
48950005
48950006
48950007
48950014
48950023
48950024
48950026
48960002
48960003
48960017
48960021
48960026
48960033
48960034
48960054
48980008
48980013
48980055
48980056
48980063
48980065
48980069
48980071
48986512
48986516
48986518
48990007
49051993
49210084
49280017
49280019
49286070
49289011
49289024
49289027
49680024
49680025
50010004
50080001
50080008
50080012
50080015
50080016
50080021
50110006
50110008
50110011
50110012
50110015
50110016
50110801
50120007
50120013
50123009
50270008
50360014
50380025
50422225
50425809
50428611
50431929
50458624
50518826
50584832
50590004
50590008
50660016
50660020
50660026
50690001
50690009
50730815
50730818
50730825
50780015
50780016
50801045
50805017
50825042
50826039
50957922
50970014
50970015
51000001
51000002
51000005
51060001
51060002
51060003
51060007
51080004
51080009
51080012
51080015
51080021
51081003
51081005
51081017
51160005
51160008
51160016
51200026
51201084
51330002
51330017
51560005
51580011
51580013
51580021
51580022
51581016
51581019
51581021
51591023
51680017
51703178
51720016
51760024
51770011
51770017
51782450
51782461
51860057
51860059
51981111
51990010
51990013
51990014
51990016
51990019
51991015
52069044
52077125
52078332
52079074
52079335
52196812
52260032
52579994
52586209
52689010
52690004
52970005
52999127
52999952
52999958
52999961
53010004
53010012
53010041
53010043
53121567
53136716
53210015
53280002
53280003
53280005
53280011
53280013
53280014
53280015
53280016
53280017
53280019
53280028
53660012
53666214
53680002
53790004
53790005
53790008
53790015
53790034
53790035
53790038
53790040
53790041
53790043
53790044
53790045
53812278
53980015
54080019
54289052
54580003
55061007
55070031
55101009
55110002
55110003
55110010
55110013
55110015
55110021
55110024
55110027
55110050
55121621
55129023
55180012
55189010
55191013
55216017
55480006
55510008
55510009
55510010
55511011
55511015
55511016
55511017
55511018
55511019
55550101
55550102
55550104
55550106
55550109
55550110
55560013
55589005
55659120
55690010
55690045
55859006
55960009
55988008
55988009
56020033
56021029
56190100
56190101
56190102
56190103
56190104
56190105
56190106
56190107
56190108
56190109
56190110
56190111
56190112
56190114
56190115
56190116
56190118
56190119
56310003
56310004
56310006
56310007
56310022
56310023
56310026
56310033
56355538
56390003
56390006
56390007
56390013
56580003
56580004
56621004
56660008
56660009
56680033
56718030
56830002
56830004
56830005
56830011
56830012
56860014
56890262
56890269
57099980
57390012
57580839
57690003
57690005
57720022
57900022
58000038
58002003
58020005
58061001
58061013
58061016
58160011
58480803
58508521
58508884
58520061
58520062
58628731
58660011
58660012
58660013
58660015
58660017
58660018
58660019
58800010
58980057
59279303
59279381
59280013
59800011
59850036
60001311
60003612
60006042
60019027
60038650
60038655
60038656
60039712
60048120
60048123
60053089
60068040
60081060
60081061
60081066
60086952
60092670
60093604
60110003
60110005
60110007
60120001
60120002
60120003
60120004
60120005
60120006
60120007
60120008
60120009
60120011
60120012
60120013
60120014
60120015
60120016
60120018
60120020
60120021
60120022
60120023
60120024
60120025
60120026
60120027
60120029
60120030
60121221
60121226
60121228
60126601
60133623
60133635
60141301
60141302
60141307
60155603
60155604
60155607
60156314
60158004
60158011
60158012
60161002
60161003
60182005
60182006
60201252
60212804
60218701
60218705
60218706
60218707
60218715
60218757
60218758
60223940
60223941
60223942
60223943
60223945
60223947
60223948
60223949
60223951
60223952
60223954
60223955
60223956
60223957
60223959
60223960
60227724
60229820
60271808
60272114
60273933
60277622
60277712
60277713
60290901
60291002
60291028
60301901
60301913
60301921
60301922
60301940
60301941
60301942
60301944
60301945
60301947
60301948
60301949
60306703
60306707
60306709
60306712
60306714
60306719
60306726
60306750
60306751
60306752
60310804
60322009
60328003
60398017
60400201
60400202
60400207
60400217
60400228
60400234
60400340
60400342
60400343
60400344
60400345
60400965
60401041
60401611
60401614
60401615
60401617
60401618
60401619
60401620
60401622
60401623
60401625
60402251
60402252
60402253
60402254
60402255
60402256
60402258
60402803
60402804
60402805
60402806
60402809
60402815
60402817
60402829
60402830
60403908
60403909
60403911
60403917
60403918
60405120
60405714
60405717
60405721
60405722
60405863
60405866
60405868
60405873
60405877
60405878
60405879
60407232
60407813
60408009
60408010
60408013
60408015
60408124
60408125
